trip_id,arrival_time,departure_time,stop_id,stop_sequence
relation/19966458_dummy,06:06:00,06:06:00,node/13380469674,6
relation/19966458_dummy,06:07:00,06:07:00,node/13380469673,7
relation/19966458_dummy,06:08:00,06:08:00,node/13380469672,8
relation/19966458_dummy,06:09:00,06:09:00,node/13380469671,9
relation/19966458_dummy,06:10:00,06:10:00,node/13380469670,10
relation/19966458_dummy,06:11:00,06:11:00,node/13380469669,11
relation/19966458_dummy,06:12:00,06:12:00,node/13380469668,12
relation/19966458_dummy,06:13:00,06:13:00,node/13380469667,13
relation/19966458_dummy,06:14:00,06:14:00,node/13380469666,14
relation/19966458_dummy,06:15:00,06:15:00,node/13380469665,15
relation/19966458_dummy,06:16:00,06:16:00,node/13369432858,16
relation/19966458_dummy,06:17:00,06:17:00,node/13369432859,17
relation/19966458_dummy,06:18:00,06:18:00,node/13369432860,18
relation/19966458_dummy,06:19:00,06:19:00,node/13369432861,19
relation/19966458_dummy,06:20:00,06:20:00,node/6722557695,20
relation/19966458_dummy,06:21:00,06:21:00,node/13369432862,21
relation/19966458_dummy,06:22:00,06:22:00,node/13369432863,22
relation/19966458_dummy,06:23:00,06:23:00,node/13369432864,23
relation/19966458_dummy,06:24:00,06:24:00,node/13369432865,24
relation/19966458_dummy,06:25:00,06:25:00,node/13369432867,25
relation/19966458_dummy,06:26:00,06:26:00,node/13369432868,26
relation/19966458_dummy,06:27:00,06:27:00,node/13369432869,27
relation/19966458_dummy,06:28:00,06:28:00,node/13369432870,28
relation/19966458_dummy,06:29:00,06:29:00,node/13369432871,29
